apps,,_apps_cpu_system_cpu_time___average,Apps CPU System Time (400% = 4 cores) (apps.cpu_system),cpu time %,0,1
apps,,_users_vmem_MB_average,Users Virtual Memory Size (users.vmem),MB,0,1
apps,,_groups_files_open_files_average,User Groups Open Files (groups.files),open files,0,1
apps,,_apps_threads_threads_average,Apps Threads (apps.threads),threads,0,1
apps,,_users_swap_MB_average,Users Swap Memory (users.swap),MB,0,1
apps,,_users_sockets_open_sockets_average,Users Open Sockets (users.sockets),open sockets,0,1
apps,,_apps_cpu_user_cpu_time___average,Apps CPU User Time (400% = 4 cores) (apps.cpu_user),cpu time %,0,1
apps,,_apps_processes_processes_average,Apps Processes (apps.processes),processes,0,1
apps,,_users_cpu_user_cpu_time___average,Users CPU User Time (400% = 4 cores) (users.cpu_user),cpu time %,0,1
apps,,_groups_pwrites_kilobytes_persec_average,User Groups Disk Writes (groups.pwrites),kilobytes/s,0,1
apps,,_apps_lreads_kilobytes_persec_average,Apps Disk Logical Reads (apps.lreads),kilobytes/s,0,1
apps,,_groups_cpu_system_cpu_time___average,User Groups CPU System Time (400% = 4 cores) (groups.cpu_system),cpu time %,0,1
apps,,_users_pipes_open_pipes_average,Users Pipes (users.pipes),open pipes,0,1
apps,,_groups_vmem_MB_average,User Groups Virtual Memory Size (groups.vmem),MB,0,1
apps,,_groups_swap_MB_average,User Groups Swap Memory (groups.swap),MB,0,1
apps,,_groups_preads_kilobytes_persec_average,User Groups Disk Reads (groups.preads),kilobytes/s,0,1
apps,,_apps_minor_faults_page_faults_persec_average,Apps Minor Page Faults (apps.minor_faults),page faults/s,0,1
apps,,_apps_pipes_open_pipes_average,Apps Pipes (apps.pipes),open pipes,0,1
proc,/proc/net/softnet_stat,_cpu_softnet_stat_events_persec_average,CPU1 softnet_stat (cpu.cpu1_softnet_stat),events/s,0,1
proc,/proc/net/softnet_stat,_system_softnet_stat_events_persec_average,System softnet_stat (system.softnet_stat),events/s,0,1
charts.d,,_netdata_plugin_charts_milliseconds___run_average,Execution time for example plugin (netdata.plugin_chartsd_example),milliseconds / run,0,1
charts.d,,_random___of_random_numbers_average,Random Numbers Stacked Chart (example.random),% of random numbers,0,1
charts.d,,_random_random_number_average,A random number (example.random2),random number,0,1
idlejitter,,_system_idlejitter_microseconds_lost_persec_average,CPU Idle Jitter (system.idlejitter),microseconds lost/s,0,1
proc,/proc/uptime,_system_uptime_seconds_average,System Uptime (system.uptime),seconds,0,1
proc,/proc/net/stat/synproxy,_netfilter_synproxy_cookies_cookies_persec_average,SYNPROXY TCP Cookies (netfilter.synproxy_cookies),cookies/s,0,1
proc,/proc/net/stat/synproxy,_netfilter_synproxy_syn_received_SYN_persec_average,SYNPROXY SYN Packets received (netfilter.synproxy_syn_received),SYN/s,0,1
proc,/proc/net/stat/synproxy,_netfilter_synproxy_entries_entries_average,SYNPROXY Entries Used (netfilter.synproxy_entries),entries,0,1
proc,/proc/net/stat/synproxy,_netfilter_synproxy_conn_reopened_connections_persec_average,SYNPROXY Connections Reopened (netfilter.synproxy_conn_reopened),connections/s,0,1
proc,/proc/sys/kernel/random/entropy_avail,_system_entropy_entropy_average,Available Entropy (system.entropy),entropy,0,1
proc,/proc/loadavg,_system_active_processes_processes_average,System Active Processes (system.active_processes),processes,0,1
proc,/proc/loadavg,_system_load_load_average,System Load Average (system.load),load,0,1
